Date	Time	Water vapor H2O[vol-%]	Carbon dioxide CO2[vol-%]	Carbon monoxide CO High[vol-%]	Nitrous oxide N2O[ppm]	Nitrogen monoxide NO[ppm]	Nitrogen dioxide NO2[ppm]	Sulfur dioxide SO2 High[ppm]	Ammonia NH3[ppm]	Hydrogen chloride HCl[ppm]	Hydrogen fluoride HF[ppm]	Methane CH4 High[ppm]	Ethane C2H6[ppm]	Ethylene C2H4[ppm]	Propane C3H8[ppm]	Formaldehyde CHOH[ppm]	Benzen[ppm]	Toluen[ppm]	Carbon monoxide CO Low[ppm]	Sulfur dioxide Low[ppm]	Methane Low[ppm]	Zr Oxygen[vol-%]
2022-10-12	10:51:29	"  5.03"	"  6.42"	"  1.23"	"  4.58"	125.63	" 12.33"	"  0.00"	"  7.60"	"  2.55"	"  3.92"	1177.02	" 32.11"	335.75	"  0.00"	" 53.40"	" 97.85"	"  0.00"	12308.65	"  0.00"	1177.02	"  8.06"
2022-10-12	10:51:41	"  5.04"	"  6.35"	"  1.68"	"  4.56"	141.22	" 13.33"	"  0.00"	"  4.25"	"  2.01"	"  5.50"	1587.61	" 74.49"	557.43	"  0.00"	" 84.48"	141.95	"  0.00"	16799.81	"  0.00"	1587.61	"  7.23"
2022-10-12	10:51:48	"  5.40"	"  4.12"	"  1.08"	"  2.78"	" 99.58"	" 15.90"	"  0.00"	"  5.53"	"  1.61"	"  3.89"	1169.87	" 60.54"	378.77	"  0.00"	" 67.14"	112.16	"  0.00"	10805.78	"  0.00"	1169.87	" 16.82"
2022-10-12	10:51:58	"  4.49"	"  0.91"	"  0.24"	"  0.60"	" 26.78"	"  2.84"	"  0.00"	"  7.55"	"  2.19"	"  0.78"	300.81	" 15.74"	" 97.27"	"  0.00"	" 22.40"	" 40.57"	"  0.00"	2433.87	"  0.00"	300.81	" 19.75"
2022-10-12	10:52:09	"  3.13"	"  0.16"	"  0.06"	"  0.19"	"  3.64"	"  0.38"	"  0.00"	"  7.13"	"  2.08"	"  0.00"	" 85.28"	"  5.52"	" 22.40"	"  0.00"	"  7.28"	" 16.36"	"  0.00"	589.38	"  0.00"	" 85.28"	" 20.03"
2022-10-12	10:52:21	"  1.94"	"  0.03"	"  0.01"	"  0.29"	"  0.00"	"  1.63"	"  0.00"	"  6.26"	"  1.37"	"  0.00"	" 23.61"	"  1.49"	"  4.78"	"  0.00"	"  2.47"	"  8.52"	"  0.00"	143.71	"  0.00"	" 23.61"	" 20.13"
2022-10-12	10:52:34	"  1.43"	"  0.01"	"  0.00"	"  0.27"	"  0.00"	"  0.00"	"  0.00"	"  5.48"	"  1.38"	"  0.00"	" 16.30"	"  1.13"	"  0.65"	"  0.00"	"  0.85"	"  6.17"	"  0.00"	" 37.19"	"  0.00"	" 16.30"	" 20.16"
2022-10-12	10:52:41	"  1.25"	" -0.02"	"  0.00"	"  0.23"	"  0.40"	"  0.00"	"  0.00"	"  5.34"	"  1.30"	"  0.00"	" 12.84"	"  0.76"	"  0.39"	"  0.00"	"  0.82"	"  5.32"	"  0.00"	" 19.26"	"  0.00"	" 12.84"	" 20.18"
2022-10-12	10:52:51	"  1.14"	" -0.01"	"  0.00"	"  0.24"	"  0.40"	"  0.00"	"  0.00"	"  5.47"	"  1.08"	"  0.00"	" 11.30"	"  0.69"	"  0.00"	"  0.00"	"  0.66"	"  4.68"	"  0.00"	" 12.90"	"  0.00"	" 11.30"	" 20.22"
2022-10-12	10:53:03	"  1.06"	"  0.00"	"  0.00"	"  0.48"	"  0.19"	"  0.00"	"  0.00"	"  5.32"	"  1.52"	"  0.00"	"  9.55"	"  0.51"	"  0.00"	"  0.00"	"  0.33"	"  4.21"	"  0.00"	" 10.25"	"  0.00"	"  9.55"	" 20.26"
2022-10-12	10:53:15	"  1.02"	" -0.04"	"  0.00"	"  0.21"	"  0.87"	"  0.00"	"  0.00"	"  5.11"	"  1.32"	"  0.00"	"  9.76"	"  0.50"	"  0.00"	"  0.00"	"  0.22"	"  3.84"	"  0.00"	"  8.67"	"  0.00"	"  9.76"	" 20.34"
2022-10-12	10:53:22	"  0.99"	" -0.02"	"  0.00"	"  0.23"	"  0.63"	"  0.00"	"  0.00"	"  5.37"	"  1.23"	"  0.00"	"  9.51"	"  0.41"	"  0.00"	"  0.00"	"  0.29"	"  3.68"	"  0.00"	"  7.85"	"  0.00"	"  9.51"	" 20.36"
2022-10-12	10:53:32	"  0.98"	"  0.02"	"  0.00"	"  0.20"	"  0.60"	"  0.00"	"  0.00"	"  5.10"	"  1.24"	"  0.00"	"  8.75"	"  0.41"	"  0.13"	"  0.00"	"  0.20"	"  3.46"	"  0.00"	"  7.00"	"  0.00"	"  8.75"	" 20.37"
2022-10-12	10:53:43	"  0.94"	" -0.03"	"  0.00"	"  0.21"	"  0.83"	"  0.00"	"  0.00"	"  4.84"	"  1.36"	"  0.00"	"  7.58"	"  0.40"	"  0.00"	"  0.00"	"  0.12"	"  3.33"	"  0.00"	"  6.06"	"  0.00"	"  7.58"	" 20.42"
2022-10-12	10:53:55	"  0.93"	" -0.02"	"  0.00"	"  0.21"	"  1.23"	"  0.00"	"  0.00"	"  4.86"	"  1.38"	"  0.00"	"  7.55"	"  0.45"	"  0.00"	"  0.00"	"  0.08"	"  3.05"	"  0.00"	"  5.67"	"  0.00"	"  7.55"	" 20.45"
2022-10-12	10:54:05	"  0.92"	" -0.02"	"  0.00"	"  0.24"	"  1.39"	"  0.00"	"  0.00"	"  4.95"	"  1.10"	"  0.00"	"  7.34"	"  0.42"	"  0.00"	"  0.00"	"  0.12"	"  2.97"	"  0.00"	"  5.00"	"  0.00"	"  7.34"	" 20.47"
2022-10-12	10:54:12	"  0.90"	" -0.01"	"  0.00"	"  0.21"	"  1.26"	"  0.00"	"  0.00"	"  4.81"	"  1.31"	"  0.00"	"  7.46"	"  0.32"	"  0.00"	"  0.00"	"  0.08"	"  2.74"	"  0.00"	"  4.74"	"  0.00"	"  7.46"	" 20.50"
2022-10-12	10:54:22	"  0.89"	" -0.01"	"  0.00"	"  0.21"	"  1.39"	"  0.00"	"  0.00"	"  4.83"	"  1.55"	"  0.00"	"  7.18"	"  0.36"	"  0.00"	"  0.00"	"  0.06"	"  2.76"	"  0.00"	"  4.50"	"  0.00"	"  7.18"	" 20.51"
2022-10-12	10:54:34	"  0.89"	" -0.00"	"  0.00"	"  0.47"	"  1.23"	"  0.00"	"  0.00"	"  4.81"	"  1.05"	"  0.00"	"  6.90"	"  0.37"	"  0.09"	"  0.00"	"  0.24"	"  2.63"	"  0.00"	"  4.28"	"  0.00"	"  6.90"	" 20.54"
2022-10-12	10:54:46	"  0.88"	" -0.04"	"  0.00"	"  0.19"	"  0.99"	"  0.00"	"  0.00"	"  4.90"	"  1.32"	"  0.00"	"  3.86"	"  0.32"	"  0.00"	"  0.00"	"  0.18"	"  2.50"	"  0.00"	"  3.85"	"  0.00"	"  3.86"	" 20.57"
2022-10-12	10:54:53	"  0.87"	" -0.01"	"  0.00"	"  0.18"	"  1.22"	"  0.00"	"  0.00"	"  4.71"	"  1.83"	"  0.00"	"  7.28"	"  0.24"	"  0.00"	"  0.00"	"  0.02"	"  2.44"	"  0.00"	"  3.96"	"  0.00"	"  7.28"	" 20.56"
2022-10-12	10:55:03	"  0.85"	" -0.01"	"  0.00"	"  0.19"	"  1.48"	"  0.00"	"  0.00"	"  4.57"	"  1.32"	"  0.00"	"  6.81"	"  0.33"	"  0.00"	"  0.00"	"  0.03"	"  2.24"	"  0.00"	"  3.67"	"  0.00"	"  6.81"	" 20.56"
2022-10-12	10:55:15	"  0.85"	" -0.00"	"  0.00"	"  0.49"	"  1.14"	"  0.00"	"  0.00"	"  4.75"	"  1.33"	"  0.00"	"  3.74"	"  0.27"	"  0.00"	"  0.00"	"  0.18"	"  2.15"	"  0.00"	"  3.26"	"  0.00"	"  3.74"	" 20.61"
2022-10-12	10:55:27	"  0.85"	"  0.01"	"  0.00"	"  0.20"	"  1.24"	"  0.00"	"  0.00"	"  4.52"	"  1.41"	"  0.00"	"  6.54"	"  0.26"	"  0.00"	"  0.00"	"  0.00"	"  2.09"	"  0.00"	"  3.04"	"  0.00"	"  6.54"	" 20.62"
2022-10-12	10:55:36	"  0.84"	" -0.01"	"  0.00"	"  0.24"	"  1.54"	"  0.00"	"  0.00"	"  4.79"	"  1.12"	"  0.00"	"  6.70"	"  0.28"	"  0.00"	"  0.00"	"  0.00"	"  1.96"	"  0.00"	"  2.88"	"  0.00"	"  6.70"	" 20.60"
2022-10-12	10:55:43	"  0.84"	" -0.01"	"  0.00"	"  0.24"	"  0.92"	"  0.00"	"  0.00"	"  4.36"	"  1.09"	"  0.00"	"  3.57"	"  0.26"	"  0.00"	"  0.00"	"  0.07"	"  1.87"	"  0.00"	"  3.58"	"  0.00"	"  3.57"	" 20.62"
2022-10-12	10:55:54	"  0.84"	" -0.00"	"  0.00"	"  0.25"	"  1.52"	"  0.00"	"  0.00"	"  4.40"	"  1.02"	"  0.00"	"  6.00"	"  0.37"	"  0.00"	"  0.00"	"  0.17"	"  1.95"	"  0.00"	"  3.22"	"  0.00"	"  6.00"	" 20.59"
2022-10-12	11:26:57	"  0.91"	"  0.02"	"  0.00"	"  0.19"	"  0.38"	"  0.00"	"  0.00"	"  3.49"	"  0.63"	"  0.00"	"  3.06"	"  0.00"	"  0.00"	"  0.11"	"  0.15"	"  0.90"	"  0.00"	"  0.00"	"  0.00"	"  3.06"	" 20.47"
2022-10-12	11:27:03	"  0.92"	"  0.01"	"  0.00"	"  0.20"	"  0.00"	"  0.00"	"  0.00"	"  3.60"	"  1.16"	"  0.00"	"  4.27"	"  0.02"	"  0.00"	"  0.02"	"  0.10"	"  0.73"	"  0.00"	"  0.04"	"  0.00"	"  4.27"	" 20.46"
2022-10-12	11:27:14	"  0.92"	"  0.02"	"  0.00"	"  0.16"	"  0.00"	"  0.00"	"  0.00"	"  3.25"	"  0.74"	"  0.00"	"  4.50"	"  0.13"	"  0.00"	"  0.08"	"  0.00"	"  0.99"	"  0.00"	"  0.00"	"  0.00"	"  4.50"	" 20.48"
2022-10-12	11:27:25	"  0.91"	"  0.03"	"  0.00"	"  0.18"	"  0.27"	"  0.00"	"  0.00"	"  3.58"	"  0.76"	"  0.00"	"  4.58"	"  0.00"	"  0.00"	"  0.10"	"  0.23"	"  1.03"	"  0.00"	"  0.00"	"  0.00"	"  4.58"	" 20.48"
2022-10-12	11:27:37	"  0.92"	"  0.02"	"  0.00"	"  0.18"	"  0.19"	"  0.00"	"  0.00"	"  3.52"	"  0.74"	"  0.00"	"  4.96"	"  0.10"	"  0.00"	"  0.05"	"  0.00"	"  0.81"	"  0.04"	"  0.00"	"  0.00"	"  4.96"	" 20.48"
2022-10-12	11:27:47	"  0.62"	"  2.07"	"  0.19"	"  0.62"	" 18.56"	"  0.00"	"  0.00"	"  2.69"	"  0.88"	"  0.22"	126.74	"  2.65"	" 39.37"	"  0.00"	"  2.76"	"  8.79"	"  0.00"	1871.03	"  0.00"	126.74	" 10.72"
2022-10-12	11:27:54	"  0.57"	"  6.48"	"  0.58"	"  3.36"	" 74.44"	"  0.00"	"  0.00"	"  3.26"	"  0.73"	"  1.07"	268.73	"  6.04"	" 95.18"	"  0.00"	"  8.86"	" 28.28"	"  0.00"	5770.21	"  0.00"	268.73	" 10.15"
2022-10-12	11:28:05	"  1.71"	"  7.37"	"  0.59"	"  4.76"	" 89.34"	"  1.84"	"  0.00"	"  4.76"	"  1.05"	"  1.07"	211.99	"  2.58"	" 74.65"	"  0.00"	"  9.57"	" 29.12"	"  0.00"	5850.51	"  0.00"	211.99	" 10.40"
2022-10-12	11:28:17	"  2.64"	"  7.32"	"  0.53"	"  4.97"	" 81.92"	"  2.60"	"  0.00"	"  6.28"	"  1.26"	"  0.52"	158.25	"  3.78"	" 51.00"	"  0.00"	"  9.20"	" 21.42"	"  0.00"	5334.88	"  0.00"	158.25	" 10.63"
2022-10-12	11:28:30	"  3.07"	"  7.27"	"  0.62"	"  5.06"	" 91.61"	"  2.74"	"  0.00"	"  5.94"	"  1.42"	"  0.89"	285.11	"  4.37"	" 88.72"	"  0.00"	" 13.44"	" 31.75"	"  0.00"	6235.69	"  0.00"	285.11	"  9.85"
2022-10-12	11:28:36	"  3.17"	"  6.93"	"  0.92"	"  4.47"	109.60	"  1.50"	"  0.00"	"  3.65"	"  1.55"	"  2.11"	824.68	" 20.39"	247.10	"  0.00"	" 23.42"	" 61.24"	"  0.00"	9234.08	"  0.00"	824.68	"  9.43"
2022-10-12	11:28:47	"  3.65"	"  6.80"	"  0.91"	"  4.45"	116.73	"  6.65"	"  0.00"	"  2.88"	"  1.42"	"  2.12"	706.16	" 25.68"	278.91	"  0.00"	" 32.23"	" 72.89"	"  0.00"	9128.98	"  0.00"	706.16	"  9.65"
2022-10-12	11:28:59	"  4.26"	"  6.67"	"  0.82"	"  4.42"	120.87	"  8.09"	"  0.00"	"  2.97"	"  1.18"	"  2.23"	890.05	" 23.32"	264.55	"  0.00"	" 36.03"	" 77.08"	"  0.00"	8207.99	"  0.00"	890.05	"  9.86"
2022-10-12	11:29:11	"  4.51"	"  6.56"	"  0.78"	"  4.40"	118.07	"  9.09"	"  0.00"	"  3.20"	"  1.07"	"  2.82"	749.87	" 19.57"	231.93	"  0.00"	" 35.91"	" 74.93"	"  0.00"	7766.15	"  0.00"	749.87	" 10.11"
2022-10-12	11:29:17	"  5.00"	"  6.62"	"  0.67"	"  4.68"	109.04	" 11.58"	"  0.00"	"  5.62"	"  1.51"	"  2.13"	490.31	" 10.64"	155.74	"  0.00"	" 31.41"	" 59.75"	"  0.00"	6733.69	"  0.00"	490.31	" 10.38"
2022-10-12	11:29:28	"  5.35"	"  6.65"	"  0.58"	"  4.77"	" 98.08"	"  8.27"	"  0.00"	"  6.29"	"  1.16"	"  1.55"	333.39	"  5.38"	" 96.95"	"  0.00"	" 26.77"	" 45.08"	"  0.00"	5812.17	"  0.00"	333.39	" 10.45"
2022-10-12	11:29:39	"  5.47"	"  6.59"	"  0.52"	"  4.63"	" 90.96"	"  6.38"	"  0.00"	"  6.50"	"  1.46"	"  1.36"	283.37	"  3.41"	" 81.39"	"  0.00"	" 24.19"	" 41.05"	"  0.00"	5239.72	"  0.00"	283.37	" 10.76"
2022-10-12	11:29:51	"  4.85"	"  6.25"	"  0.78"	"  4.29"	103.40	"  8.65"	"  0.00"	"  5.51"	"  1.88"	"  2.39"	511.21	"  9.29"	166.43	"  0.00"	" 30.04"	" 60.87"	"  0.00"	7785.41	"  0.00"	511.21	"  9.77"
2022-10-12	11:30:03	"  4.74"	"  6.37"	"  1.21"	"  4.39"	126.06	"  3.18"	"  0.00"	"  3.72"	"  1.27"	"  3.35"	1003.16	" 36.47"	369.20	"  0.00"	" 53.23"	" 99.29"	"  0.00"	12076.11	"  0.00"	1003.16	"  8.52"
2022-10-12	11:30:10	"  5.03"	"  6.54"	"  1.24"	"  4.54"	130.55	"  4.75"	"  0.00"	"  3.72"	"  1.45"	"  3.52"	1176.25	" 43.85"	411.51	"  0.00"	" 60.54"	109.46	"  0.00"	12362.05	"  0.00"	1176.25	"  8.57"
2022-10-12	11:30:21	"  5.23"	"  6.70"	"  1.17"	"  4.49"	133.66	"  4.20"	"  0.00"	"  4.41"	"  1.53"	"  3.18"	1101.69	" 37.79"	385.26	"  0.00"	" 58.89"	108.32	"  0.00"	11699.02	"  0.00"	1101.69	"  8.65"
2022-10-12	11:30:33	"  5.16"	"  6.65"	"  1.13"	"  4.31"	133.36	"  7.11"	"  0.00"	"  3.84"	"  1.09"	"  3.45"	953.51	" 32.41"	358.97	"  0.00"	" 57.21"	108.30	"  0.00"	11326.24	"  0.00"	953.51	"  9.03"
2022-10-12	11:30:45	"  5.53"	"  6.41"	"  0.95"	"  4.46"	123.13	" 11.82"	"  0.00"	"  4.47"	"  1.33"	"  3.08"	865.16	" 22.35"	256.27	"  0.00"	" 49.39"	" 84.75"	"  0.00"	9512.21	"  0.00"	865.16	"  9.42"
2022-10-12	11:30:52	"  5.69"	"  6.43"	"  0.86"	"  4.39"	121.05	" 11.91"	"  0.00"	"  5.72"	"  1.43"	"  2.49"	618.57	" 14.87"	190.39	"  0.00"	" 43.57"	" 70.33"	"  0.00"	8587.85	"  0.00"	618.57	"  9.77"
2022-10-12	11:31:02	"  5.93"	"  6.38"	"  0.74"	"  4.38"	110.44	"  7.86"	"  0.00"	"  7.43"	"  2.03"	"  2.25"	440.78	"  9.88"	130.10	"  0.00"	" 37.04"	" 56.13"	"  0.00"	7434.71	"  0.00"	440.78	" 10.16"
2022-10-12	11:31:13	"  5.83"	"  6.31"	"  0.73"	"  4.28"	107.25	"  9.25"	"  0.00"	"  7.50"	"  2.37"	"  2.22"	377.69	"  7.38"	119.22	"  0.00"	" 34.28"	" 53.63"	"  0.00"	7265.19	"  0.00"	377.69	" 10.19"
2022-10-12	11:31:25	"  5.45"	"  6.22"	"  0.95"	"  4.48"	119.56	"  9.67"	"  0.00"	"  5.71"	"  2.18"	"  3.30"	808.06	" 21.79"	257.84	"  0.00"	" 47.68"	" 82.11"	"  0.00"	9455.57	"  0.00"	808.06	"  8.73"
2022-10-12	11:31:35	"  5.63"	"  6.77"	"  1.09"	"  5.26"	128.51	"  9.26"	"  0.00"	"  5.96"	"  1.32"	"  3.66"	1068.91	" 32.48"	317.47	"  0.00"	" 58.92"	" 98.43"	"  0.00"	10921.73	"  0.00"	1068.91	"  8.35"
2022-10-12	11:31:41	"  5.61"	"  6.72"	"  1.18"	"  4.84"	132.51	"  8.59"	"  0.00"	"  4.08"	"  1.97"	"  3.89"	943.86	" 44.26"	378.04	"  0.00"	" 69.18"	115.71	"  0.00"	11786.48	"  0.00"	943.86	"  8.36"
2022-10-12	11:31:52	"  5.71"	"  6.78"	"  1.13"	"  5.01"	131.50	" 10.30"	"  0.00"	"  4.13"	"  1.91"	"  4.07"	1266.03	" 40.25"	353.52	"  0.00"	" 68.79"	118.02	"  0.00"	11296.91	"  0.00"	1266.03	"  8.39"
2022-10-12	11:32:04	"  5.75"	"  6.83"	"  1.09"	"  5.11"	126.25	" 15.77"	"  0.00"	"  5.81"	"  2.18"	"  4.17"	947.78	" 25.77"	291.63	"  0.00"	" 61.47"	110.10	"  0.00"	10867.93	"  0.00"	947.78	"  8.77"
2022-10-12	11:32:16	"  5.76"	"  6.73"	"  0.97"	"  5.34"	123.12	" 16.93"	"  0.00"	"  7.50"	"  2.69"	"  3.46"	727.42	" 17.77"	243.56	"  0.00"	" 56.08"	" 99.18"	"  0.00"	9655.41	"  0.00"	727.42	"  9.15"
2022-10-12	11:32:23	"  5.86"	"  6.46"	"  0.88"	"  5.18"	113.50	" 16.24"	"  0.00"	"  7.54"	"  2.91"	"  3.27"	501.63	" 10.00"	179.93	"  0.00"	" 48.44"	" 84.71"	"  0.00"	8799.01	"  0.00"	501.63	"  9.57"
2022-10-12	11:32:33	"  6.11"	"  6.37"	"  0.78"	"  4.87"	106.30	" 15.37"	"  0.00"	"  8.48"	"  3.26"	"  2.82"	383.32	"  7.30"	132.44	"  0.00"	" 42.28"	" 68.14"	"  0.00"	7757.87	"  0.00"	383.32	"  9.81"
2022-10-12	11:32:45	"  5.24"	"  6.15"	"  1.17"	"  4.02"	121.43	" 15.52"	"  0.00"	"  7.72"	"  2.96"	"  4.57"	949.09	" 22.42"	301.19	"  0.00"	" 56.34"	105.32	"  0.00"	11707.07	"  0.00"	949.09	"  8.71"
2022-10-12	11:32:56	"  5.54"	"  6.58"	"  1.24"	"  4.68"	132.55	"  8.29"	"  0.00"	"  6.98"	"  2.71"	"  4.54"	1426.40	" 31.67"	373.42	"  0.00"	" 66.87"	129.16	"  0.00"	12417.29	"  0.00"	1426.40	"  8.12"
2022-10-12	11:33:06	"  5.74"	"  6.68"	"  1.21"	"  4.80"	137.38	"  9.97"	"  0.00"	"  6.80"	"  2.57"	"  4.33"	1490.05	" 31.78"	376.59	"  0.00"	" 67.57"	134.15	"  0.00"	12091.04	"  0.00"	1490.05	"  8.40"
2022-10-12	11:33:13	"  5.89"	"  6.67"	"  1.15"	"  4.94"	128.31	"  9.48"	"  0.00"	"  7.04"	"  3.08"	"  3.90"	1133.39	" 25.49"	322.99	"  0.00"	" 64.11"	124.21	"  0.00"	11532.01	"  0.00"	1133.39	"  8.63"
2022-10-12	11:33:24	"  6.02"	"  6.67"	"  0.98"	"  5.08"	124.55	" 13.84"	"  0.00"	"  7.82"	"  3.07"	"  3.46"	853.37	" 18.58"	260.16	"  0.00"	" 57.60"	109.97	"  0.00"	9796.74	"  0.00"	853.37	"  9.00"
2022-10-12	11:33:36	"  6.01"	"  6.65"	"  0.91"	"  4.92"	118.84	" 14.65"	"  0.00"	"  8.70"	"  3.10"	"  3.23"	658.69	" 13.74"	218.35	"  0.00"	" 49.79"	" 97.60"	"  0.00"	9113.55	"  0.00"	658.69	"  9.28"
2022-10-12	11:33:48	"  5.76"	"  6.43"	"  0.87"	"  4.67"	120.58	" 12.51"	"  0.00"	"  8.58"	"  3.81"	"  3.44"	561.64	" 11.32"	195.81	"  0.00"	" 43.70"	" 89.57"	"  0.00"	8717.30	"  0.00"	561.64	"  9.65"
2022-10-12	11:33:55	"  5.82"	"  6.30"	"  0.79"	"  4.51"	115.61	" 12.28"	"  0.00"	"  8.99"	"  4.19"	"  3.26"	465.99	"  7.56"	163.17	"  0.00"	" 38.97"	" 82.61"	"  0.00"	7893.10	"  0.00"	465.99	"  9.94"
2022-10-12	11:34:05	"  5.84"	"  6.15"	"  0.81"	"  4.37"	111.90	" 12.06"	"  0.00"	"  9.65"	"  3.95"	"  3.16"	521.95	"  8.74"	168.92	"  0.00"	" 38.72"	" 77.56"	"  0.00"	8124.00	"  0.00"	521.95	"  9.98"
2022-10-12	11:34:16	"  6.02"	"  6.47"	"  0.93"	"  5.45"	120.68	" 13.83"	"  0.00"	"  8.91"	"  3.88"	"  2.80"	683.58	" 15.41"	211.39	"  0.00"	" 45.95"	" 77.92"	"  0.00"	9252.17	"  0.00"	683.58	"  8.63"
2022-10-12	11:34:29	"  6.53"	"  6.88"	"  0.94"	"  6.44"	120.30	" 16.69"	"  0.00"	"  8.98"	"  3.64"	"  2.49"	678.85	" 16.76"	211.34	"  0.00"	" 50.22"	" 75.68"	"  0.00"	9411.19	"  0.00"	678.85	"  8.71"
2022-10-12	11:34:39	"  6.70"	"  6.95"	"  0.92"	"  6.10"	120.48	" 13.83"	"  0.00"	"  9.21"	"  4.23"	"  2.66"	621.71	" 14.91"	194.30	"  0.00"	" 48.35"	" 72.18"	"  0.00"	9209.98	"  0.00"	621.71	"  8.81"
2022-10-12	11:34:46	"  6.84"	"  7.03"	"  0.86"	"  5.78"	116.38	" 11.67"	"  0.00"	"  9.93"	"  4.14"	"  2.29"	522.20	" 12.02"	169.22	"  0.00"	" 43.78"	" 68.15"	"  0.00"	8586.69	"  0.00"	522.20	"  8.86"
2022-10-12	11:34:56	"  6.86"	"  6.93"	"  0.78"	"  5.46"	117.11	" 10.86"	"  0.00"	" 10.00"	"  4.14"	"  2.27"	516.99	" 11.47"	166.05	"  0.00"	" 41.35"	" 68.72"	"  0.00"	7805.74	"  0.00"	516.99	"  9.20"
2022-10-12	11:35:08	"  6.94"	"  7.00"	"  0.65"	"  5.29"	117.08	"  7.60"	"  0.00"	" 10.18"	"  4.24"	"  2.16"	454.18	" 10.48"	142.78	"  0.00"	" 36.34"	" 62.67"	"  0.00"	6471.17	"  0.00"	454.18	"  9.42"
2022-10-12	11:35:21	"  6.72"	"  6.59"	"  0.58"	"  4.88"	113.56	"  6.40"	"  0.00"	" 10.93"	"  3.97"	"  2.07"	365.96	"  5.38"	113.81	"  0.00"	" 31.59"	" 58.84"	"  0.00"	5815.89	"  0.00"	365.96	"  9.88"
2022-10-12	11:35:27	"  6.52"	"  6.62"	"  0.68"	"  4.91"	109.54	" 10.29"	"  0.00"	" 10.76"	"  4.91"	"  2.10"	335.02	"  4.91"	104.42	"  0.00"	" 31.43"	" 55.22"	"  0.00"	6763.26	"  0.00"	335.02	"  9.37"
2022-10-12	11:35:38	"  5.87"	"  6.67"	"  1.09"	"  4.95"	125.91	" 13.88"	"  0.00"	"  8.15"	"  3.88"	"  3.65"	773.35	" 27.70"	240.94	"  0.00"	" 50.45"	" 83.65"	"  0.00"	10855.28	"  0.00"	773.35	"  7.81"
2022-10-12	11:35:49	"  5.80"	"  6.94"	"  1.28"	"  4.56"	146.64	"  2.50"	"  0.00"	"  5.31"	"  3.34"	"  4.61"	1559.24	" 62.24"	398.69	"  0.00"	" 75.51"	132.83	"  0.00"	12768.47	"  0.00"	1559.24	"  7.41"
2022-10-12	11:36:02	"  6.31"	"  6.96"	"  1.17"	"  5.34"	135.76	" 11.56"	"  0.00"	"  6.61"	"  3.43"	"  3.84"	1238.43	" 41.43"	329.96	"  0.00"	" 71.20"	118.47	"  0.00"	11709.99	"  0.00"	1238.43	"  8.22"
2022-10-12	11:36:11	"  6.48"	"  7.09"	"  1.10"	"  5.53"	129.23	" 13.22"	"  0.00"	"  8.21"	"  4.09"	"  3.31"	929.84	" 27.99"	268.26	"  0.00"	" 62.58"	105.50	"  0.00"	10973.65	"  0.00"	929.84	"  8.15"
2022-10-12	11:36:19	"  6.60"	"  7.00"	"  0.96"	"  5.70"	124.40	" 15.25"	"  0.00"	"  8.35"	"  3.70"	"  3.14"	709.57	" 19.47"	221.21	"  0.00"	" 56.76"	" 92.15"	"  0.00"	9592.50	"  0.00"	709.57	"  8.37"
2022-10-12	11:36:30	"  6.71"	"  7.07"	"  0.87"	"  5.42"	124.64	" 15.86"	"  0.00"	"  9.81"	"  3.94"	"  2.45"	538.40	" 12.37"	170.24	"  0.00"	" 48.67"	" 79.23"	"  0.00"	8651.13	"  0.00"	538.40	"  8.70"
2022-10-12	11:36:42	"  6.57"	"  6.97"	"  0.83"	"  5.35"	116.67	" 11.44"	"  0.00"	" 10.17"	"  4.49"	"  2.25"	431.34	"  9.65"	132.05	"  0.00"	" 41.03"	" 66.54"	"  0.00"	8263.10	"  0.00"	431.34	"  9.12"
2022-10-12	11:36:54	"  6.42"	"  6.69"	"  0.73"	"  5.09"	113.97	"  7.95"	"  0.00"	" 10.53"	"  5.03"	"  2.15"	386.92	"  7.60"	118.34	"  0.00"	" 35.87"	" 61.95"	"  0.00"	7255.78	"  0.00"	386.92	"  9.10"
2022-10-12	11:37:01	"  6.08"	"  6.84"	"  0.90"	"  5.27"	121.99	" 12.03"	"  0.00"	"  8.62"	"  4.87"	"  2.83"	733.02	" 24.86"	225.27	"  0.00"	" 48.97"	" 80.86"	"  0.00"	9013.24	"  0.00"	733.02	"  8.30"
2022-10-12	11:37:11	"  6.06"	"  6.69"	"  1.10"	"  4.93"	136.39	"  8.56"	"  0.00"	"  5.98"	"  4.15"	"  3.24"	1193.56	" 43.32"	316.93	"  0.00"	" 62.22"	104.13	"  0.00"	10983.50	"  0.00"	1193.56	"  7.93"
2022-10-12	11:37:23	"  5.78"	"  7.09"	"  1.13"	"  5.18"	138.42	" 11.88"	"  0.00"	"  7.77"	"  4.56"	"  3.95"	1064.86	" 36.97"	307.18	"  0.00"	" 60.13"	108.84	"  0.00"	11256.53	"  0.00"	1064.86	"  8.14"
2022-10-12	11:37:35	"  5.96"	"  7.13"	"  0.96"	"  5.34"	133.96	" 15.50"	"  0.00"	"  8.74"	"  4.80"	"  3.75"	854.95	" 28.17"	258.32	"  0.00"	" 52.69"	" 96.02"	"  0.00"	9610.46	"  0.00"	854.95	"  8.61"
